,farm_pig_no,gyobae_dt,one_now_kg,two_now_kg,three_now_kg,four_now_kg,five_now_kg,day_now_kg,B_now_kg,next_jae,next_chongsan,next_silsan,next_eudusu
6753,086-033,2019-01-21,16,0,16,0,0,32.0,1517.0,4.0,4,4,9
6766,086-033,2019-01-21,18,0,20,0,0,38.0,1517.0,4.0,4,4,9
6779,086-033,2019-01-21,25,0,25,0,0,50.0,1517.0,4.0,4,4,9
6792,086-033,2019-01-21,24,18,24,0,0,66.0,1517.0,4.0,4,4,9
6804,086-033,2019-01-21,24,18,24,0,0,66.0,1517.0,4.0,4,4,9
6823,086-033,2019-01-21,0,21,28,0,0,49.0,1517.0,4.0,4,4,9
6847,086-033,2019-01-21,32,16,16,16,0,80.0,1517.0,4.0,4,4,9
6872,086-033,2019-01-21,32,16,16,16,0,80.0,1517.0,4.0,4,4,9
6897,086-033,2019-01-21,36,18,18,18,0,90.0,1517.0,4.0,4,4,9
6922,086-033,2019-01-21,16,18,18,18,0,70.0,1517.0,4.0,4,4,9
6947,086-033,2019-01-21,18,20,20,20,0,78.0,1517.0,4.0,4,4,9
6972,086-033,2019-01-21,40,20,20,20,0,100.0,1517.0,4.0,4,4,9
6997,086-033,2019-01-21,28,20,20,20,0,88.0,1517.0,4.0,4,4,9
7022,086-033,2019-01-21,10,20,20,20,0,70.0,1517.0,4.0,4,4,9
7047,086-033,2019-01-21,24,20,20,14,0,78.0,1517.0,4.0,4,4,9
7072,086-033,2019-01-21,40,20,20,20,0,100.0,1517.0,4.0,4,4,9
7097,086-033,2019-01-21,30,20,20,20,0,90.0,1517.0,4.0,4,4,9
7122,086-033,2019-01-21,40,16,20,20,0,96.0,1517.0,4.0,4,4,9
7147,086-033,2019-01-21,14,20,20,20,0,74.0,1517.0,4.0,4,4,9
7172,086-033,2019-01-21,22,14,20,20,0,76.0,1517.0,4.0,4,4,9
7197,086-033,2019-01-21,0,0,0,0,0,0.0,1517.0,4.0,4,4,9
1412,087-026,2018-04-24,0,12,9,0,0,21.0,1239.0,5.0,7,6,7
1439,087-026,2018-04-24,0,16,12,0,0,28.0,1239.0,5.0,7,6,7
1466,087-026,2018-04-24,0,20,15,0,0,35.0,1239.0,5.0,7,6,7
1493,087-026,2018-04-24,0,20,15,0,0,35.0,1239.0,5.0,7,6,7
1520,087-026,2018-04-24,0,24,18,0,0,42.0,1239.0,5.0,7,6,7
1547,087-026,2018-04-24,0,24,18,0,0,42.0,1239.0,5.0,7,6,7
1574,087-026,2018-04-24,0,28,21,0,0,49.0,1239.0,5.0,7,6,7
1601,087-026,2018-04-24,0,28,21,0,0,49.0,1239.0,5.0,7,6,7
1628,087-026,2018-04-24,0,32,24,0,0,56.0,1239.0,5.0,7,6,7
1655,087-026,2018-04-24,0,32,24,0,0,56.0,1239.0,5.0,7,6,7
1682,087-026,2018-04-24,0,36,27,0,0,63.0,1239.0,5.0,7,6,7
1709,087-026,2018-04-24,0,36,27,0,0,63.0,1239.0,5.0,7,6,7
1741,087-026,2018-04-24,0,40,30,0,0,70.0,1239.0,5.0,7,6,7
1773,087-026,2018-04-24,0,40,30,0,0,70.0,1239.0,5.0,7,6,7
1805,087-026,2018-04-24,0,40,30,0,0,70.0,1239.0,5.0,7,6,7
1837,087-026,2018-04-24,0,40,30,0,0,70.0,1239.0,5.0,7,6,7
1869,087-026,2018-04-24,0,40,30,0,0,70.0,1239.0,5.0,7,6,7
1901,087-026,2018-04-24,0,40,30,0,0,70.0,1239.0,5.0,7,6,7
1933,087-026,2018-04-24,0,40,30,0,0,70.0,1239.0,5.0,7,6,7
1965,087-026,2018-04-24,0,40,30,0,0,70.0,1239.0,5.0,7,6,7
1997,087-026,2018-04-24,0,40,30,0,0,70.0,1239.0,5.0,7,6,7
2029,087-026,2018-04-24,0,40,30,0,0,70.0,1239.0,5.0,7,6,7
4435,087-026,2018-09-18,0,0,0,0,0,0.0,743.0,5.0,13,12,12
4455,087-026,2018-09-18,4,4,4,0,0,12.0,743.0,5.0,13,12,12
4475,087-026,2018-09-18,2,2,6,0,0,10.0,743.0,5.0,13,12,12
4495,087-026,2018-09-18,8,8,2,0,0,18.0,743.0,5.0,13,12,12
4504,087-026,2018-09-18,4,8,2,0,0,14.0,743.0,5.0,13,12,12
4513,087-026,2018-09-18,4,2,2,0,0,8.0,743.0,5.0,13,12,12
4522,087-026,2018-09-18,7,10,2,2,7,28.0,743.0,5.0,13,12,12
4531,087-026,2018-09-18,7,2,2,2,6,19.0,743.0,5.0,13,12,12
4540,087-026,2018-09-18,4,6,2,2,8,22.0,743.0,5.0,13,12,12
4549,087-026,2018-09-18,8,11,14,2,8,43.0,743.0,5.0,13,12,12
4558,087-026,2018-09-18,6,4,12,8,4,34.0,743.0,5.0,13,12,12
4567,087-026,2018-09-18,10,8,16,16,2,52.0,743.0,5.0,13,12,12
4576,087-026,2018-09-18,4,4,2,2,11,23.0,743.0,5.0,13,12,12
4585,087-026,2018-09-18,10,14,2,2,0,28.0,743.0,5.0,13,12,12
4607,087-026,2018-09-18,0,0,2,2,15,19.0,743.0,5.0,13,12,12
4629,087-026,2018-09-18,15,20,18,22,15,90.0,743.0,5.0,13,12,12
4651,087-026,2018-09-18,0,0,10,25,15,50.0,743.0,5.0,13,12,12
4673,087-026,2018-09-18,0,0,0,17,10,27.0,743.0,5.0,13,12,12
4695,087-026,2018-09-18,10,14,17,17,10,68.0,743.0,5.0,13,12,12
4717,087-026,2018-09-18,10,14,17,17,10,68.0,743.0,5.0,13,12,12
4739,087-026,2018-09-18,10,14,17,17,2,60.0,743.0,5.0,13,12,12
4761,087-026,2018-09-18,2,2,2,2,2,10.0,743.0,5.0,13,12,12
4783,087-026,2018-09-18,2,2,2,2,2,10.0,743.0,5.0,13,12,12
4805,087-026,2018-09-18,2,2,2,2,2,10.0,743.0,5.0,13,12,12
4827,087-026,2018-09-18,2,2,2,2,2,10.0,743.0,5.0,13,12,12
4849,087-026,2018-09-18,2,2,2,2,2,10.0,743.0,5.0,13,12,12
7138,087-026,2019-02-12,2,0,0,0,0,2.0,746.0,4.0,9,6,10
7163,087-026,2019-02-12,2,0,0,0,0,2.0,746.0,4.0,9,6,10
7188,087-026,2019-02-12,13,0,13,0,0,26.0,746.0,4.0,9,6,10
7213,087-026,2019-02-12,0,0,0,0,0,0.0,746.0,4.0,9,6,10
7241,087-026,2019-02-12,2,0,16,0,0,18.0,746.0,4.0,9,6,10
7269,087-026,2019-02-12,0,0,0,0,0,0.0,746.0,4.0,9,6,10
7297,087-026,2019-02-12,0,0,16,4,0,20.0,746.0,4.0,9,6,10
7325,087-026,2019-02-12,2,4,2,4,0,12.0,746.0,4.0,9,6,10
7353,087-026,2019-02-12,2,18,6,8,0,34.0,746.0,4.0,9,6,10
7381,087-026,2019-02-12,18,2,14,6,0,40.0,746.0,4.0,9,6,10
7409,087-026,2019-02-12,8,2,6,8,0,24.0,746.0,4.0,9,6,10
7437,087-026,2019-02-12,8,10,10,2,0,30.0,746.0,4.0,9,6,10
7465,087-026,2019-02-12,2,2,10,2,0,16.0,746.0,4.0,9,6,10
7493,087-026,2019-02-12,4,4,20,16,0,44.0,746.0,4.0,9,6,10
7522,087-026,2019-02-12,2,2,16,2,0,22.0,746.0,4.0,9,6,10
7550,087-026,2019-02-12,4,4,18,10,0,36.0,746.0,4.0,9,6,10
7578,087-026,2019-02-12,2,20,16,8,0,46.0,746.0,4.0,9,6,10
7606,087-026,2019-02-12,14,18,20,10,0,62.0,746.0,4.0,9,6,10
7634,087-026,2019-02-12,10,18,20,6,0,54.0,746.0,4.0,9,6,10
7662,087-026,2019-02-12,12,20,8,4,0,44.0,746.0,4.0,9,6,10
7690,087-026,2019-02-12,6,20,18,6,0,50.0,746.0,4.0,9,6,10
7718,087-026,2019-02-12,6,14,20,12,0,52.0,746.0,4.0,9,6,10
7746,087-026,2019-02-12,2,20,6,6,0,34.0,746.0,4.0,9,6,10
7774,087-026,2019-02-12,4,2,8,12,0,26.0,746.0,4.0,9,6,10
7802,087-026,2019-02-12,8,8,8,4,0,28.0,746.0,4.0,9,6,10
7830,087-026,2019-02-12,14,4,4,2,0,24.0,746.0,4.0,9,6,10
7858,087-026,2019-02-12,0,0,0,0,0,0.0,746.0,4.0,9,6,10
2168,167-022,2018-05-20,2,12,15,2,9,40.0,1749.0,132.0,15,12,9
2185,167-022,2018-05-20,10,14,17,17,10,68.0,1749.0,132.0,15,12,9
2202,167-022,2018-05-20,10,14,17,17,10,68.0,1749.0,132.0,15,12,9
2236,167-022,2018-05-20,12,16,20,20,12,80.0,1749.0,132.0,15,12,9
2269,167-022,2018-05-20,12,16,20,20,12,80.0,1749.0,132.0,15,12,9
2302,167-022,2018-05-20,14,18,22,22,14,90.0,1749.0,132.0,15,12,9
2335,167-022,2018-05-20,14,18,22,22,14,90.0,1749.0,132.0,15,12,9
2368,167-022,2018-05-20,15,20,25,25,15,100.0,1749.0,132.0,15,12,9
2401,167-022,2018-05-20,0,0,2,25,15,42.0,1749.0,132.0,15,12,9
2434,167-022,2018-05-20,15,20,25,25,15,100.0,1749.0,132.0,15,12,9
2467,167-022,2018-05-20,15,20,25,25,15,100.0,1749.0,132.0,15,12,9
2500,167-022,2018-05-20,15,20,25,25,15,100.0,1749.0,132.0,15,12,9
2534,167-022,2018-05-20,15,20,25,25,15,100.0,1749.0,132.0,15,12,9
2568,167-022,2018-05-20,15,20,25,25,15,100.0,1749.0,132.0,15,12,9
2602,167-022,2018-05-20,15,20,25,25,15,100.0,1749.0,132.0,15,12,9
2636,167-022,2018-05-20,15,20,25,25,15,100.0,1749.0,132.0,15,12,9
2670,167-022,2018-05-20,15,20,12,25,15,87.0,1749.0,132.0,15,12,9
2704,167-022,2018-05-20,15,20,10,25,15,85.0,1749.0,132.0,15,12,9
2738,167-022,2018-05-20,15,20,2,10,15,62.0,1749.0,132.0,15,12,9
2772,167-022,2018-05-20,15,20,2,25,15,77.0,1749.0,132.0,15,12,9
2806,167-022,2018-05-20,15,18,18,14,15,80.0,1749.0,132.0,15,12,9
2840,167-022,2018-05-20,0,0,0,0,0,0.0,1749.0,132.0,15,12,9
7137,167-022,2019-02-13,6,0,0,0,0,6.0,983.0,4.0,8,8,8
7162,167-022,2019-02-13,12,0,0,0,0,12.0,983.0,4.0,8,8,8
7187,167-022,2019-02-13,19,0,0,0,0,19.0,983.0,4.0,8,8,8
7212,167-022,2019-02-13,0,0,0,0,0,0.0,983.0,4.0,8,8,8
7240,167-022,2019-02-13,13,0,13,0,0,26.0,983.0,4.0,8,8,8
7268,167-022,2019-02-13,0,0,0,0,0,0.0,983.0,4.0,8,8,8
7296,167-022,2019-02-13,0,0,8,16,0,24.0,983.0,4.0,8,8,8
7324,167-022,2019-02-13,18,16,2,16,0,52.0,983.0,4.0,8,8,8
7352,167-022,2019-02-13,12,18,18,18,0,66.0,983.0,4.0,8,8,8
7380,167-022,2019-02-13,18,18,18,18,0,72.0,983.0,4.0,8,8,8
7408,167-022,2019-02-13,10,20,20,20,0,70.0,983.0,4.0,8,8,8
7436,167-022,2019-02-13,2,20,20,20,0,62.0,983.0,4.0,8,8,8
7464,167-022,2019-02-13,6,20,20,16,0,62.0,983.0,4.0,8,8,8
7492,167-022,2019-02-13,20,20,20,20,0,80.0,983.0,4.0,8,8,8
7521,167-022,2019-02-13,24,20,20,12,0,76.0,983.0,4.0,8,8,8
7549,167-022,2019-02-13,22,20,20,20,0,82.0,983.0,4.0,8,8,8
7577,167-022,2019-02-13,2,16,20,18,0,56.0,983.0,4.0,8,8,8
7605,167-022,2019-02-13,24,20,20,2,0,66.0,983.0,4.0,8,8,8
7633,167-022,2019-02-13,6,14,20,20,0,60.0,983.0,4.0,8,8,8
7661,167-022,2019-02-13,20,8,2,2,0,32.0,983.0,4.0,8,8,8
7689,167-022,2019-02-13,4,6,8,2,0,20.0,983.0,4.0,8,8,8
7717,167-022,2019-02-13,2,2,2,2,0,8.0,983.0,4.0,8,8,8
7745,167-022,2019-02-13,2,2,2,2,0,8.0,983.0,4.0,8,8,8
7773,167-022,2019-02-13,2,2,2,2,0,8.0,983.0,4.0,8,8,8
7801,167-022,2019-02-13,2,2,2,2,0,8.0,983.0,4.0,8,8,8
7829,167-022,2019-02-13,2,2,2,2,0,8.0,983.0,4.0,8,8,8
7857,167-022,2019-02-13,0,0,0,0,0,0.0,983.0,4.0,8,8,8
6713,170-010,2019-01-26,6,0,0,0,0,6.0,1516.0,4.0,12,10,10
6735,170-010,2019-01-26,5,0,0,0,0,5.0,1516.0,4.0,12,10,10
6757,170-010,2019-01-26,12,0,0,0,0,12.0,1516.0,4.0,12,10,10
6770,170-010,2019-01-26,19,0,0,0,0,19.0,1516.0,4.0,12,10,10
6783,170-010,2019-01-26,13,0,13,0,0,26.0,1516.0,4.0,12,10,10
6795,170-010,2019-01-26,16,0,16,0,0,32.0,1516.0,4.0,12,10,10
6807,170-010,2019-01-26,20,0,20,0,0,40.0,1516.0,4.0,12,10,10
6817,170-010,2019-01-26,25,0,25,0,0,50.0,1516.0,4.0,12,10,10
6826,170-010,2019-01-26,24,18,24,0,0,66.0,1516.0,4.0,12,10,10
6850,170-010,2019-01-26,24,18,24,0,0,66.0,1516.0,4.0,12,10,10
6875,170-010,2019-01-26,28,21,28,0,0,77.0,1516.0,4.0,12,10,10
6900,170-010,2019-01-26,28,21,28,0,0,77.0,1516.0,4.0,12,10,10
6925,170-010,2019-01-26,32,16,16,16,0,80.0,1516.0,4.0,12,10,10
6950,170-010,2019-01-26,32,16,16,16,0,80.0,1516.0,4.0,12,10,10
6975,170-010,2019-01-26,36,18,18,18,0,90.0,1516.0,4.0,12,10,10
7000,170-010,2019-01-26,36,18,18,18,0,90.0,1516.0,4.0,12,10,10
7025,170-010,2019-01-26,40,20,20,20,0,100.0,1516.0,4.0,12,10,10
7050,170-010,2019-01-26,40,20,20,20,0,100.0,1516.0,4.0,12,10,10
7075,170-010,2019-01-26,40,20,20,20,0,100.0,1516.0,4.0,12,10,10
7100,170-010,2019-01-26,40,20,20,20,0,100.0,1516.0,4.0,12,10,10
7125,170-010,2019-01-26,40,20,20,20,0,100.0,1516.0,4.0,12,10,10
7150,170-010,2019-01-26,40,20,20,20,0,100.0,1516.0,4.0,12,10,10
7175,170-010,2019-01-26,40,20,20,20,0,100.0,1516.0,4.0,12,10,10
7200,170-010,2019-01-26,0,0,0,0,0,0.0,1516.0,4.0,12,10,10
2508,170-041,2018-06-04,2,2,2,0,0,6.0,970.0,4.0,18,18,0
2542,170-041,2018-06-04,13,2,13,0,0,28.0,970.0,4.0,18,18,0
2576,170-041,2018-06-04,17,17,17,0,0,51.0,970.0,4.0,18,18,0
2610,170-041,2018-06-04,9,12,2,15,2,40.0,970.0,4.0,18,18,0
2644,170-041,2018-06-04,9,12,2,15,2,40.0,970.0,4.0,18,18,0
2678,170-041,2018-06-04,10,4,2,17,2,35.0,970.0,4.0,18,18,0
2712,170-041,2018-06-04,10,2,17,17,2,48.0,970.0,4.0,18,18,0
2746,170-041,2018-06-04,12,16,2,20,2,52.0,970.0,4.0,18,18,0
2780,170-041,2018-06-04,12,16,20,20,6,74.0,970.0,4.0,18,18,0
2814,170-041,2018-06-04,6,2,6,22,2,38.0,970.0,4.0,18,18,0
2848,170-041,2018-06-04,0,0,0,0,0,0.0,970.0,4.0,18,18,0
2881,170-041,2018-06-04,14,10,22,22,14,82.0,970.0,4.0,18,18,0
2914,170-041,2018-06-04,13,8,2,16,13,52.0,970.0,4.0,18,18,0
2947,170-041,2018-06-04,13,18,2,22,2,57.0,970.0,4.0,18,18,0
2980,170-041,2018-06-04,8,2,22,22,2,56.0,970.0,4.0,18,18,0
3013,170-041,2018-06-04,13,18,2,22,2,57.0,970.0,4.0,18,18,0
3046,170-041,2018-06-04,13,2,2,22,2,41.0,970.0,4.0,18,18,0
3079,170-041,2018-06-04,13,18,2,22,2,57.0,970.0,4.0,18,18,0
3112,170-041,2018-06-04,13,18,2,22,13,68.0,970.0,4.0,18,18,0
3145,170-041,2018-06-04,13,18,22,22,13,88.0,970.0,4.0,18,18,0
11,171-034,2018-02-21,10,10,10,0,0,30.0,1150.0,4.0,12,11,9
40,171-034,2018-02-21,13,13,13,0,0,39.0,1150.0,4.0,12,11,9
69,171-034,2018-02-21,17,17,17,0,0,51.0,1150.0,4.0,12,11,9
98,171-034,2018-02-21,9,12,15,15,9,60.0,1150.0,4.0,12,11,9
127,171-034,2018-02-21,9,12,15,15,9,60.0,1150.0,4.0,12,11,9
156,171-034,2018-02-21,10,14,4,17,10,55.0,1150.0,4.0,12,11,9
185,171-034,2018-02-21,10,14,0,0,0,24.0,1150.0,4.0,12,11,9
214,171-034,2018-02-21,10,2,17,2,10,41.0,1150.0,4.0,12,11,9
231,171-034,2018-02-21,10,16,20,12,10,68.0,1150.0,4.0,12,11,9
248,171-034,2018-02-21,10,16,20,16,10,72.0,1150.0,4.0,12,11,9
278,171-034,2018-02-21,10,14,20,20,10,74.0,1150.0,4.0,12,11,9
309,171-034,2018-02-21,10,16,20,20,10,76.0,1150.0,4.0,12,11,9
340,171-034,2018-02-21,10,16,20,20,6,72.0,1150.0,4.0,12,11,9
370,171-034,2018-02-21,10,16,2,18,10,56.0,1150.0,4.0,12,11,9
400,171-034,2018-02-21,10,16,20,20,10,76.0,1150.0,4.0,12,11,9
430,171-034,2018-02-21,10,16,20,20,10,76.0,1150.0,4.0,12,11,9
460,171-034,2018-02-21,10,16,20,20,10,76.0,1150.0,4.0,12,11,9
490,171-034,2018-02-21,10,16,20,12,10,68.0,1150.0,4.0,12,11,9
520,171-034,2018-02-21,10,16,20,20,10,76.0,1150.0,4.0,12,11,9
550,171-034,2018-02-21,0,0,0,0,0,0.0,1150.0,4.0,12,11,9
896,084-004,2018-04-03,2,7,7,0,0,16.0,1956.0,5.0,14,12,10
923,084-004,2018-04-03,10,10,10,0,0,30.0,1956.0,5.0,14,12,10
950,084-004,2018-04-03,13,13,13,0,0,39.0,1956.0,5.0,14,12,10
977,084-004,2018-04-03,2,17,17,0,0,36.0,1956.0,5.0,14,12,10
1004,084-004,2018-04-03,8,10,14,2,9,43.0,1956.0,5.0,14,12,10
1031,084-004,2018-04-03,9,12,15,15,9,60.0,1956.0,5.0,14,12,10
1061,084-004,2018-04-03,10,14,17,17,0,58.0,1956.0,5.0,14,12,10
1073,084-004,2018-04-03,10,14,2,17,10,53.0,1956.0,5.0,14,12,10
1085,084-004,2018-04-03,8,2,18,18,11,57.0,1956.0,5.0,14,12,10
1097,084-004,2018-04-03,11,16,18,18,11,74.0,1956.0,5.0,14,12,10
1109,084-004,2018-04-03,12,18,20,20,12,82.0,1956.0,5.0,14,12,10
1121,084-004,2018-04-03,12,18,20,20,12,82.0,1956.0,5.0,14,12,10
1134,084-004,2018-04-03,12,18,0,0,12,42.0,1956.0,5.0,14,12,10
1161,084-004,2018-04-03,12,14,20,16,12,74.0,1956.0,5.0,14,12,10
1188,084-004,2018-04-03,12,18,20,20,12,82.0,1956.0,5.0,14,12,10
1215,084-004,2018-04-03,2,18,20,20,12,72.0,1956.0,5.0,14,12,10
1242,084-004,2018-04-03,0,0,0,0,0,0.0,1956.0,5.0,14,12,10
1269,084-004,2018-04-03,0,0,24,0,0,24.0,1956.0,5.0,14,12,10
1296,084-004,2018-04-03,0,36,24,0,0,60.0,1956.0,5.0,14,12,10
1323,084-004,2018-04-03,0,36,24,0,0,60.0,1956.0,5.0,14,12,10
1350,084-004,2018-04-03,0,36,24,0,0,60.0,1956.0,5.0,14,12,10
1377,084-004,2018-04-03,0,36,24,0,0,60.0,1956.0,5.0,14,12,10
1404,084-004,2018-04-03,0,36,24,0,0,60.0,1956.0,5.0,14,12,10
1431,084-004,2018-04-03,0,30,24,0,0,54.0,1956.0,5.0,14,12,10
1458,084-004,2018-04-03,0,6,24,0,0,30.0,1956.0,5.0,14,12,10
1485,084-004,2018-04-03,0,2,24,0,0,26.0,1956.0,5.0,14,12,10
1512,084-004,2018-04-03,0,36,24,0,0,60.0,1956.0,5.0,14,12,10
1539,084-004,2018-04-03,0,36,24,0,0,60.0,1956.0,5.0,14,12,10
1566,084-004,2018-04-03,0,36,24,0,0,60.0,1956.0,5.0,14,12,10
1593,084-004,2018-04-03,0,36,24,0,0,60.0,1956.0,5.0,14,12,10
1620,084-004,2018-04-03,0,36,24,0,0,60.0,1956.0,5.0,14,12,10
1647,084-004,2018-04-03,0,36,24,0,0,60.0,1956.0,5.0,14,12,10
1674,084-004,2018-04-03,0,20,24,0,0,44.0,1956.0,5.0,14,12,10
1701,084-004,2018-04-03,0,36,24,0,0,60.0,1956.0,5.0,14,12,10
4273,084-004,2018-04-03,2,2,2,0,0,6.0,1956.0,5.0,14,12,10
4284,084-004,2018-04-03,2,2,2,0,0,6.0,1956.0,5.0,14,12,10
4295,084-004,2018-04-03,2,2,2,2,2,10.0,1956.0,5.0,14,12,10
4306,084-004,2018-04-03,2,2,2,2,2,10.0,1956.0,5.0,14,12,10
4317,084-004,2018-04-03,2,2,2,2,2,10.0,1956.0,5.0,14,12,10
4328,084-004,2018-04-03,0,0,2,2,2,6.0,1956.0,5.0,14,12,10
4339,084-004,2018-04-03,2,2,2,2,2,10.0,1956.0,5.0,14,12,10
4350,084-004,2018-04-03,2,2,2,2,2,10.0,1956.0,5.0,14,12,10
4361,084-004,2018-04-03,2,2,2,2,2,10.0,1956.0,5.0,14,12,10
4372,084-004,2018-04-03,2,2,2,2,2,10.0,1956.0,5.0,14,12,10
4383,084-004,2018-04-03,2,2,2,2,2,10.0,1956.0,5.0,14,12,10
4394,084-004,2018-04-03,2,2,2,2,2,10.0,1956.0,5.0,14,12,10
4405,084-004,2018-04-03,2,2,2,2,2,10.0,1956.0,5.0,14,12,10
4416,084-004,2018-04-03,0,0,0,0,0,0.0,1956.0,5.0,14,12,10
4427,084-004,2018-04-03,2,2,2,2,2,10.0,1956.0,5.0,14,12,10
4447,084-004,2018-04-03,2,2,2,2,2,10.0,1956.0,5.0,14,12,10
4467,084-004,2018-04-03,2,2,2,2,2,10.0,1956.0,5.0,14,12,10
4487,084-004,2018-04-03,2,2,2,2,2,10.0,1956.0,5.0,14,12,10
6710,084-004,2019-01-21,20,0,0,0,0,20.0,1689.0,4.0,2,1,9
6732,084-004,2019-01-21,13,0,13,0,0,26.0,1689.0,4.0,2,1,9
6754,084-004,2019-01-21,16,0,16,0,0,32.0,1689.0,4.0,2,1,9
6767,084-004,2019-01-21,20,0,20,0,0,40.0,1689.0,4.0,2,1,9
6780,084-004,2019-01-21,25,0,25,0,0,50.0,1689.0,4.0,2,1,9
6793,084-004,2019-01-21,24,18,24,0,0,66.0,1689.0,4.0,2,1,9
6805,084-004,2019-01-21,24,18,24,0,0,66.0,1689.0,4.0,2,1,9
6824,084-004,2019-01-21,0,21,28,0,0,49.0,1689.0,4.0,2,1,9
6848,084-004,2019-01-21,32,16,16,16,0,80.0,1689.0,4.0,2,1,9
6873,084-004,2019-01-21,32,16,16,16,0,80.0,1689.0,4.0,2,1,9
6898,084-004,2019-01-21,36,18,18,18,0,90.0,1689.0,4.0,2,1,9
6923,084-004,2019-01-21,36,18,18,18,0,90.0,1689.0,4.0,2,1,9
6948,084-004,2019-01-21,40,20,20,20,0,100.0,1689.0,4.0,2,1,9
6973,084-004,2019-01-21,40,20,20,20,0,100.0,1689.0,4.0,2,1,9
6998,084-004,2019-01-21,40,20,20,20,0,100.0,1689.0,4.0,2,1,9
7023,084-004,2019-01-21,40,20,20,20,0,100.0,1689.0,4.0,2,1,9
7048,084-004,2019-01-21,40,20,20,20,0,100.0,1689.0,4.0,2,1,9
7073,084-004,2019-01-21,40,20,20,20,0,100.0,1689.0,4.0,2,1,9
7098,084-004,2019-01-21,40,20,20,20,0,100.0,1689.0,4.0,2,1,9
7123,084-004,2019-01-21,40,20,20,20,0,100.0,1689.0,4.0,2,1,9
7148,084-004,2019-01-21,40,20,20,20,0,100.0,1689.0,4.0,2,1,9
7173,084-004,2019-01-21,40,20,20,20,0,100.0,1689.0,4.0,2,1,9
7198,084-004,2019-01-21,0,0,0,0,0,0.0,1689.0,4.0,2,1,9
2507,086-081,2018-06-02,2,2,2,0,0,6.0,1176.0,4.0,14,13,12
2541,086-081,2018-06-02,13,13,13,0,0,39.0,1176.0,4.0,14,13,12
2575,086-081,2018-06-02,17,12,17,0,0,46.0,1176.0,4.0,14,13,12
2609,086-081,2018-06-02,9,12,15,15,9,60.0,1176.0,4.0,14,13,12
2643,086-081,2018-06-02,9,12,15,15,9,60.0,1176.0,4.0,14,13,12
2677,086-081,2018-06-02,10,14,17,17,10,68.0,1176.0,4.0,14,13,12
2711,086-081,2018-06-02,10,14,2,17,10,53.0,1176.0,4.0,14,13,12
2745,086-081,2018-06-02,12,4,20,20,12,68.0,1176.0,4.0,14,13,12
2779,086-081,2018-06-02,12,16,20,20,12,80.0,1176.0,4.0,14,13,12
2813,086-081,2018-06-02,4,4,4,22,14,48.0,1176.0,4.0,14,13,12
2847,086-081,2018-06-02,0,0,0,0,0,0.0,1176.0,4.0,14,13,12
2880,086-081,2018-06-02,14,6,22,20,14,76.0,1176.0,4.0,14,13,12
2913,086-081,2018-06-02,13,10,6,14,13,56.0,1176.0,4.0,14,13,12
2946,086-081,2018-06-02,13,12,2,22,13,62.0,1176.0,4.0,14,13,12
2979,086-081,2018-06-02,13,10,22,22,13,80.0,1176.0,4.0,14,13,12
3012,086-081,2018-06-02,13,10,22,22,13,80.0,1176.0,4.0,14,13,12
3045,086-081,2018-06-02,13,18,22,22,13,88.0,1176.0,4.0,14,13,12
3078,086-081,2018-06-02,13,18,22,16,13,82.0,1176.0,4.0,14,13,12
3111,086-081,2018-06-02,13,8,22,22,13,78.0,1176.0,4.0,14,13,12
3144,086-081,2018-06-02,4,10,16,6,10,46.0,1176.0,4.0,14,13,12
5179,086-081,2018-10-29,0,0,0,0,0,0.0,0.0,4.0,12,12,10
5210,086-081,2018-10-29,0,0,0,0,0,0.0,0.0,4.0,12,12,10
5241,086-081,2018-10-29,0,0,0,0,0,0.0,0.0,4.0,12,12,10
5272,086-081,2018-10-29,0,0,0,0,0,0.0,0.0,4.0,12,12,10
5291,086-081,2018-10-29,0,0,0,0,0,0.0,0.0,4.0,12,12,10
5310,086-081,2018-10-29,0,0,0,0,0,0.0,0.0,4.0,12,12,10
5329,086-081,2018-10-29,0,0,0,0,0,0.0,0.0,4.0,12,12,10
5348,086-081,2018-10-29,0,0,0,0,0,0.0,0.0,4.0,12,12,10
5367,086-081,2018-10-29,0,0,0,0,0,0.0,0.0,4.0,12,12,10
5386,086-081,2018-10-29,0,0,0,0,0,0.0,0.0,4.0,12,12,10
5405,086-081,2018-10-29,0,0,0,0,0,0.0,0.0,4.0,12,12,10
5435,086-081,2018-10-29,0,0,0,0,0,0.0,0.0,4.0,12,12,10
5465,086-081,2018-10-29,0,0,0,0,0,0.0,0.0,4.0,12,12,10
5495,086-081,2018-10-29,0,0,0,0,0,0.0,0.0,4.0,12,12,10
5524,086-081,2018-10-29,0,0,0,0,0,0.0,0.0,4.0,12,12,10
5553,086-081,2018-10-29,0,0,0,0,0,0.0,0.0,4.0,12,12,10
5579,086-081,2018-10-29,0,0,0,0,0,0.0,0.0,4.0,12,12,10
5605,086-081,2018-10-29,0,0,0,0,0,0.0,0.0,4.0,12,12,10
5631,086-081,2018-10-29,0,0,0,0,0,0.0,0.0,4.0,12,12,10
5657,086-081,2018-10-29,0,0,0,0,0,0.0,0.0,4.0,12,12,10
5683,086-081,2018-10-29,0,0,0,0,0,0.0,0.0,4.0,12,12,10
5709,086-081,2018-10-29,0,0,0,0,0,0.0,0.0,4.0,12,12,10
